url,slug,name,price_dkk
https://www.lidl.dk/p/donut-med-karamelsmag/p159229,donut-med-karamelsmag,Donut med karamelsmag,"30,33"
https://www.lidl.dk/p/brunch/p10000160,brunch,Brunch,249
https://www.lidl.dk/p/esmara-finstrikket-cardigan/p10029378,esmara-finstrikket-cardigan,,
https://www.lidl.dk/p/australien-shiraz/p10015679,australien-shiraz,Australien Shiraz,"30,33"
https://www.lidl.dk/p/fratelli-felici-roedvin-bib/p10015875,fratelli-felici-roedvin-bib,Fratelli Felici rødvin BIB,"30,33"
https://www.lidl.dk/p/vitalmaxx-sportsbandage-til-knae-eller-fodled/p10029592,vitalmaxx-sportsbandage-til-knae-eller-fodled,VITALMAXX® Sportsbandage til knæ- eller fodled,40
https://www.lidl.dk/p/alpenfest-kage-med-fyld/p10029301,alpenfest-kage-med-fyld,,
https://www.lidl.dk/p/silvercrest-bevaegelsessensor/p10000145,silvercrest-bevaegelsessensor,SILVERCREST® Bevægelsessensor,"30,33"
https://www.lidl.dk/p/livarno-pastamaskine/p10029577,livarno-pastamaskine,LIVARNO® Pastamaskine,149
https://www.lidl.dk/p/silvercrest-stavblender/p10029353,silvercrest-stavblender,,
https://www.lidl.dk/p/deluxe-creme-brule/p10029489,deluxe-creme-brule,DELUXE Creme brulé,15
https://www.lidl.dk/p/deluxe-fyldte-mochi-is/p10029276,deluxe-fyldte-mochi-is,,
https://www.lidl.dk/p/nescafe-nescafe-gold/p10029462,nescafe-nescafe-gold,NESCAFE Nescafé Gold,45
https://www.lidl.dk/p/parkside-fillertraad/p10029343,parkside-fillertraad,,
https://www.lidl.dk/p/sistema-madkasse-eller-drikkedunk/p10029311,sistema-madkasse-eller-drikkedunk,,
https://www.lidl.dk/p/dentalux-boernetandpasta-sk5/p10025513,dentalux-boernetandpasta-sk5,Dentalux Børnetandpasta SK5,6.95
https://www.lidl.dk/p/crivit-loebevest/p10029591,crivit-loebevest,CRIVIT® Løbevest,99
https://www.lidl.dk/p/parkside-spirekassesaet/p10029605,parkside-spirekassesaet,PARKSIDE® Spirekassesæt,50
https://www.lidl.dk/p/alpenfest-oestrigsk-inspireret-ost/p10029291,alpenfest-oestrigsk-inspireret-ost,,
https://www.lidl.dk/p/alpenfest-griseskank/p10029284,alpenfest-griseskank,,
https://www.lidl.dk/p/secco-bianco/p58528,secco-bianco,Secco bianco,"30,33"
https://www.lidl.dk/p/vilstrupgaard-medister/p10029233,vilstrupgaard-medister,,
https://www.lidl.dk/p/parkside-sikkerhedssko/p10029601,parkside-sikkerhedssko,PARKSIDE® Sikkerhedssko,199
https://www.lidl.dk/p/vinho-verde/p10000120,vinho-verde,Vinho Verde,"30,33"
https://www.lidl.dk/p/focaccia-med-skinke-og-ost/p6502840,focaccia-med-skinke-og-ost,Focaccia med skinke og ost,"30,33"
https://www.lidl.dk/p/edding-permanent-marker/p10029321,edding-permanent-marker,,
https://www.lidl.dk/p/rose-hot-wings/p10029563,rose-hot-wings,ROSE Hot wings,"89,-"
https://www.lidl.dk/p/lupilu-saet-med-magneter/p10029323,lupilu-saet-med-magneter,,
https://www.lidl.dk/p/pinot-grigio-rose-venezie-doc/p45021,pinot-grigio-rose-venezie-doc,Pinot grigio rosé Venezie DOC,"30,33"
https://www.lidl.dk/p/livarno-lux-startersaet/p10000144,livarno-lux-startersaet,LIVARNO LUX® Startersæt,"30,33"
https://www.lidl.dk/p/haandlavede-kardemommesnurre/p6509249,haandlavede-kardemommesnurre,Håndlavede kardemommesnurre,"30,33"
https://www.lidl.dk/p/tastino-grov-flutes/p10025355,tastino-grov-flutes,Tastino Grov flutes,11.95
https://www.lidl.dk/p/danske-roedloeg/p10029658,danske-roedloeg,,
https://www.lidl.dk/p/berliner/p114732,berliner,Berliner,"30,33"
https://www.lidl.dk/p/alesto-toerrede-tranebaer-eller-mango/p10029252,alesto-toerrede-tranebaer-eller-mango,,
https://www.lidl.dk/p/deluxe-laks-i-butterdej/p10029492,deluxe-laks-i-butterdej,DELUXE Laks i butterdej,79
https://www.lidl.dk/p/proteinbolle/p79358,proteinbolle,Proteinbolle,"30,33"
https://www.lidl.dk/p/silvercrest-riskoger/p10029571,silvercrest-riskoger,SILVERCREST® Riskoger,149
https://www.lidl.dk/p/lupilu-sensitive-shampoo/p6503524,lupilu-sensitive-shampoo,Lupilu Sensitive shampoo,"30,33"
https://www.lidl.dk/p/vitasia-panerede-rejer/p10029516,vitasia-panerede-rejer,VITASIA Panerede rejer,45
